doc_id,cos_sim,count
5a989a37410cf7000162ec54,-0.009102217853069305,2.0
5a988f95410cf7000162ec31,0.06052722409367561,2.0
5a988b43410cf7000162ec22,0.17065510153770447,2.0
5a98860b410cf7000162ec13,0.21038279309868813,2.0
5a987816410cf7000162ebe4,-0.008064750581979759,2.0
5a9876af410cf7000162ebd9,0.2847820669412613,2.0
5a986696410cf7000162eba3,0.2597227394580841,2.0
5a984b45410cf7000162eb58,0.33261479064822197,2.0
5a9846de410cf7000162eb4b,0.020391769707202925,2.0
5a983cbc410cf7000162eb23,0.39719465374946594,2.0
5a975406410cf7000162e8c3,0.261951994150877,2.0
5a975304410cf7000162e8bc,0.07880515977740288,2.0
5a974e06410cf7000162e8b3,0.16273948177695274,2.0
5a974697410cf7000162e8a4,0.05355371348559857,2.0
5a974642410cf7000162e8a3,0.24293797463178635,2.0
5a973ae9410cf7000162e887,0.11973227187991142,2.0
5a9711df410cf7000162e80d,0.025871388614177704,2.0
5a97100c410cf7000162e809,0.23286844789981842,2.0
5a96ee34410cf7000162e79c,0.1299196407198906,2.0
5a96edd4410cf7000162e79a,0.09158600680530071,2.0
5a96d659410cf7000162e73d,0.012326424941420555,2.0
5a96bf56410cf7000162e6ff,0.15797188133001328,2.0
5a96b5fd410cf7000162e6e4,-0.0029773227870464325,2.0
5a969e8b410cf7000162e6a4,0.06127360835671425,2.0
5a969b83410cf7000162e69c,0.24671347439289093,2.0
5a9689c6410cf7000162e665,0.2598187103867531,2.0
5a9637ab410cf7000162e588,-0.005523435771465315,2.0
5a96184b410cf7000162e559,0.15099432319402695,2.0
5a960d32410cf7000162e544,-0.10192496702075005,2.0
5a960618410cf7000162e53e,0.20640071481466293,2.0
5a95f66a410cf7000162e518,0.137002257630229,2.0
5a95f403410cf7000162e510,0.17830833792686462,2.0
5a95d1d6410cf7000162e4ad,0.09750990569591522,2.0
5a95cf9f410cf7000162e4a4,0.27587348967790604,2.0
5a95c980410cf7000162e497,0.25472237914800644,2.0
5a95af2e410cf7000162e44d,0.13949279859662056,2.0
5a95a8cf410cf7000162e43b,0.13343825563788414,2.0
5a9592cb410cf7000162e3fe,-0.08118458464741707,2.0
5a958ea9410cf7000162e3ea,0.2346460521221161,2.0
5a956ebf410cf7000162e383,0.0884312279522419,2.0
5a955d6c410cf7000162e34d,0.2577376253902912,2.0
5a954d22410cf7000162e314,0.15682920068502426,2.0
5a953a55410cf7000162e2e0,0.18066123127937317,2.0
5a951235410cf7000162e272,0.12389301508665085,2.0
5a951038410cf7000162e26f,0.19814852625131607,2.0
5a94b831410cf7000162e1ce,0.0999625101685524,2.0
5a94ac09410cf7000162e1b8,0.26181501150131226,2.0
5a94a391410cf7000162e1a3,0.10459490492939949,2.0
5a94943f410cf7000162e17b,0.15708680916577578,2.0
5a9481ef410cf7000162e13b,0.21652641892433167,2.0
5a945580410cf7000162e0fb,0.09851091355085373,2.0
5a943269410cf7000162e08c,0.1271311165764928,2.0
5a9427df410cf7000162e05b,0.07478092238306999,2.0
5a940c79410cf7000162e012,0.10698763467371464,2.0
5a939870410cf7000162def5,0.12015220150351524,2.0
5a936cb0410cf7000162deb6,0.32529667764902115,2.0
5a93641c410cf7000162deac,0.2391217201948166,2.0
5a9362b0410cf7000162deaa,0.19955828413367271,2.0
5a9356f1410cf7000162de9a,0.06678315252065659,2.0
5a93546d410cf7000162de96,-0.023999907076358795,2.0
5a98c59a410cf7000162eca0,0.15153327584266663,2.0
5a987211410cf7000162ebcc,0.15333042666316032,2.0
5a9852b0410cf7000162eb6d,0.09738689288496971,2.0
5a97eb6a410cf7000162ea12,0.10074843466281891,2.0
5a97cf52410cf7000162e9ac,0.24558262526988983,2.0
5a97c8c0410cf7000162e99b,0.2996316999197006,2.0
5a979b56410cf7000162e941,0.2510101795196533,2.0
5a9796fe410cf7000162e933,0.14602644741535187,2.0
5a977ac9410cf7000162e8fa,0.20441916957497597,2.0
5a970a5c410cf7000162e7f4,0.13539898302406073,2.0
5a96fc82410cf7000162e7ca,0.23504767194390294,2.0
5a96f774410cf7000162e7b9,0.11474396754056215,2.0
5a96f347410cf7000162e7ae,0.0880596749484539,2.0
5a96ee46410cf7000162e7a1,0.14759333617985249,2.0
5a96ee44410cf7000162e7a0,0.2271992638707161,2.0
5a96dce3410cf7000162e751,0.16644275933504105,2.0
