_id,pub_date,web_url,news_desk
5a9a01c847de81a9012098fa,2018-03-03T02:00:31+0000,https://www.nytimes.com/2018/03/02/technology/5g-cellular-service.html,Business
5a99f19147de81a9012098c7,2018-03-03T00:51:22+0000,https://www.nytimes.com/2018/03/02/us/politics/trump-tariffs-steel-aluminum.html,Business
5a99e95e47de81a9012098a8,2018-03-03T00:16:23+0000,https://www.nytimes.com/2018/03/02/business/trump-tariffs-trade-war.html,Business
5a99e8c2410cf7000162eef7,2018-03-03T00:13:46+0000,https://www.nytimes.com/2018/03/02/business/trump-aluminum-tariff-beer-can.html,Business
5a99ce9b47de81a90120983d,2018-03-02T22:22:12+0000,https://www.nytimes.com/2018/03/02/business/hna-china-deals-debt.html,Business
5a99c96b47de81a90120981a,2018-03-02T22:00:04+0000,https://www.nytimes.com/2018/03/02/technology/china-technology-censorship-borders-expansion.html,Business
5a99bcd9410cf7000162eed6,2018-03-02T21:06:25+0000,https://www.nytimes.com/2018/03/02/business/gun-sales-impact.html,Business
5a999e7547de81a901209705,2018-03-02T18:56:47+0000,https://www.nytimes.com/2018/03/02/your-money/driving-fewer-miles-may-not-lower-auto-premiums.html,Business
5a999e02410cf7000162eec3,2018-03-02T18:54:51+0000,https://www.nytimes.com/2018/03/02/us/steel-tariffs-trump.html,Business
5a9989a647de81a901209667,2018-03-02T17:28:00+0000,https://www.nytimes.com/2018/03/02/business/wells-fargo-board-members.html,Business
5a9983b747de81a901209613,2018-03-02T17:02:41+0000,https://www.nytimes.com/2018/03/02/business/delta-nra-discount.html,Business
5a99773147de81a901209596,2018-03-02T16:09:16+0000,https://www.nytimes.com/2018/03/02/your-money/art-fairs-collectors.html,Business
5a996cd8410cf7000162ee6a,2018-03-02T15:25:04+0000,https://www.nytimes.com/2018/03/02/business/anti-gun-movement-is-infecting-an-outdoor-brands-other-products.html,Business
5a995c17410cf7000162ee2f,2018-03-02T14:13:36+0000,https://www.nytimes.com/2018/03/02/business/trump-calls-trade-wars-good-and-easy-to-win.html,Business
5a99590f410cf7000162ee29,2018-03-02T14:00:39+0000,https://www.nytimes.com/2018/03/02/technology/personaltech/setting-up-parental-controls-on-pcs-and-macs.html,Business
5a995900410cf7000162ee28,2018-03-02T14:00:24+0000,https://www.nytimes.com/2018/03/02/technology/farhads-week-in-tech-spotifys-tough-road-and-our-pile-of-reader-feedback.html,Business
5a995322410cf7000162ee14,2018-03-02T13:35:22+0000,https://www.nytimes.com/2018/03/02/business/europe-steel-tariffs-trump.html,Business
5a994a99410cf7000162edf3,2018-03-02T12:58:57+0000,https://www.nytimes.com/2018/03/02/business/world-stocks-trump.html,Business
5a9947b9410cf7000162edec,2018-03-02T12:46:41+0000,https://www.nytimes.com/2018/03/02/business/dealbook/trade-tariffs-steel-aluminum.html,Business
5a992102410cf7000162ed68,2018-03-02T10:01:30+0000,https://www.nytimes.com/2018/03/02/your-money/why-its-so-hard-to-invest-with-a-social-conscience.html,Business
5a989a37410cf7000162ec54,2018-03-02T00:26:23+0000,https://www.nytimes.com/2018/03/01/business/ford-f150-aluminum-trucks.html,Business
5a988f95410cf7000162ec31,2018-03-01T23:41:00+0000,https://www.nytimes.com/2018/03/01/business/media/weinstein-company-sale.html,Business
5a988b43410cf7000162ec22,2018-03-01T23:22:37+0000,https://www.nytimes.com/2018/03/01/business/media/tlc-discovery-channel-president.html,Business
5a98860b410cf7000162ec13,2018-03-01T23:00:21+0000,https://www.nytimes.com/2018/03/01/business/china-parliament-billionaires.html,Business
5a987816410cf7000162ebe4,2018-03-01T22:00:48+0000,https://www.nytimes.com/2018/03/01/business/media/facebook-ads-gender.html,Business
5a9876af410cf7000162ebd9,2018-03-01T21:54:49+0000,https://www.nytimes.com/2018/03/01/business/delta-nra-georgia.html,Business
5a986696410cf7000162eba3,2018-03-01T20:46:08+0000,https://www.nytimes.com/2018/03/01/business/stocks-tariffs-markets.html,Business
5a984b45410cf7000162eb58,2018-03-01T18:49:34+0000,https://www.nytimes.com/2018/03/01/business/media/hope-hicks-departure-trump.html,Business
5a9846de410cf7000162eb4b,2018-03-01T18:30:48+0000,https://www.nytimes.com/2018/03/01/technology/facebook-end-news-feed-experiment-six-countries-that-magnified-fake-news.html,Business
5a983cbc410cf7000162eb23,2018-03-01T17:47:30+0000,https://www.nytimes.com/2018/03/01/business/trump-management-style-year-2-see-year-1.html,Business
5a982853410cf7000162ead4,2018-03-01T16:20:29+0000,https://www.nytimes.com/2018/03/01/business/kroger-firearms-fred-meyer.html,Business
5a982321410cf7000162eabe,2018-03-01T15:58:20+0000,https://www.nytimes.com/2018/03/01/business/adidas-three-stripes-trademark.html,Business
5a981947410cf7000162eaa2,2018-03-01T15:16:14+0000,https://www.nytimes.com/2018/03/01/business/trump-tariffs.html,Business
5a980781410cf7000162ea64,2018-03-01T14:00:27+0000,https://www.nytimes.com/2018/03/01/technology/personaltech/how-to-get-your-tweet-fix-now-that-twitters-mac-app-is-dead.html,Business
5a97f27f410cf7000162ea27,2018-03-01T12:30:49+0000,https://www.nytimes.com/2018/03/01/business/dealbook/kushner-apollo-citigroup.html,Business
5a97e957410cf7000162ea09,2018-03-01T11:51:45+0000,https://www.nytimes.com/2018/03/01/business/daimler-bmw-car2go.html,Business
5a97cf6f410cf7000162e9be,2018-03-01T10:01:11+0000,https://www.nytimes.com/2018/03/01/technology/bit-by-bit-whole-foods-gets-an-amazon-touch.html,Business
5a97626d410cf7000162e8db,2018-03-01T02:16:08+0000,https://www.nytimes.com/2018/02/28/technology/initial-coin-offerings-sec.html,Business
5a975847410cf7000162e8cd,2018-03-01T01:32:51+0000,https://www.nytimes.com/2018/02/28/us/politics/china-envoy-seeks-to-defuse-tensions-with-us-as-a-trade-war-brews.html,Business
5a9755e0410cf7000162e8c9,2018-03-01T01:22:35+0000,https://www.nytimes.com/2018/02/28/business/dealbook/ackman-herbalife-pershing-square.html,Business
5a975406410cf7000162e8c3,2018-03-01T01:14:41+0000,https://www.nytimes.com/2018/02/28/business/jared-kushner-apollo-citigroup-loans.html,Business
5a975304410cf7000162e8bc,2018-03-01T01:10:21+0000,https://www.nytimes.com/2018/02/28/business/wells-fargo-fraud-closing-accounts.html,Business
5a974e06410cf7000162e8b3,2018-03-01T00:49:04+0000,https://www.nytimes.com/2018/02/28/business/energy-environment/exxon-russia.html,Business
5a974697410cf7000162e8a4,2018-03-01T00:17:22+0000,https://www.nytimes.com/2018/02/28/business/economy/bitcoin-electricity-productivity.html,Business
5a974642410cf7000162e8a3,2018-03-01T00:15:58+0000,https://www.nytimes.com/2018/02/28/business/walmart-gun-age-increase.html,Business
5a973ae9410cf7000162e887,2018-02-28T23:27:31+0000,https://www.nytimes.com/2018/02/28/business/energy-environment/debbie-dooley-energy.html,Business
5a9711df410cf7000162e80d,2018-02-28T20:32:26+0000,https://www.nytimes.com/2018/02/28/business/media/spotify-ipo.html,Business
5a97100c410cf7000162e809,2018-02-28T20:24:39+0000,https://www.nytimes.com/2018/02/28/business/dicks-guns-readers.html,Business
5a96ee34410cf7000162e79c,2018-02-28T18:00:14+0000,https://www.nytimes.com/2018/02/28/technology/paul-allen-ai-common-sense.html,Business
5a96edd4410cf7000162e79a,2018-02-28T17:58:38+0000,https://www.nytimes.com/2018/02/28/technology/personaltech/keeping-communications-secure-mexico.html,Business
5a96d659410cf7000162e73d,2018-02-28T16:18:28+0000,https://www.nytimes.com/2018/02/28/business/netherlands-plastic-supermarket.html,Business
5a96bf56410cf7000162e6ff,2018-02-28T14:40:17+0000,https://www.nytimes.com/2018/02/28/technology/personaltech/cheaper-smartphone.html,Business
5a96b5fd410cf7000162e6e4,2018-02-28T14:00:24+0000,https://www.nytimes.com/2018/02/28/technology/personaltech/deleting-facebook-account-completely.html,Business
5a969e8b410cf7000162e6a4,2018-02-28T12:20:21+0000,https://www.nytimes.com/2018/02/28/business/dealbook/dicks-guns.html,Business
5a969b83410cf7000162e69c,2018-02-28T12:07:27+0000,https://www.nytimes.com/2018/02/28/business/walmart-and-dicks-major-gun-retailers-will-tighten-rules-on-guns-they-sell.html,Business
5a9689c6410cf7000162e665,2018-02-28T10:51:46+0000,https://www.nytimes.com/2018/02/28/business/germany-daimler-china-geely.html,Business
5a967de1410cf7000162e62e,2018-02-28T10:01:00+0000,https://www.nytimes.com/2018/02/28/upshot/how-low-can-unemployment-really-go-economists-have-no-idea.html,Business
5a9637ab410cf7000162e588,2018-02-28T05:01:24+0000,https://www.nytimes.com/2018/02/28/business/pedestrian-deaths-marijuana.html,Business
5a96184b410cf7000162e559,2018-02-28T02:47:25+0000,https://www.nytimes.com/2018/02/27/business/steve-wynn-rape-accusastion.html,Business
5a960d32410cf7000162e544,2018-02-28T02:00:13+0000,https://www.nytimes.com/2018/02/27/technology/flying-taxis.html,Business
5a960618410cf7000162e53e,2018-02-28T01:29:55+0000,https://www.nytimes.com/2018/02/27/business/nra-delta-gun-control.html,Business
5a95f66a410cf7000162e518,2018-02-28T00:23:01+0000,https://www.nytimes.com/2018/02/27/business/sinclair-tribune-merger-antitrust.html,Business
5a95f403410cf7000162e510,2018-02-28T00:12:46+0000,https://www.nytimes.com/2018/02/27/business/online-sex-trafficking-bill.html,Business
5a95d1d6410cf7000162e4ad,2018-02-27T21:46:58+0000,https://www.nytimes.com/2018/02/27/business/dealbook/amazon-buys-ring.html,Business
5a95cf9f410cf7000162e4a4,2018-02-27T21:37:29+0000,https://www.nytimes.com/2018/02/27/business/nra-boycotts.html,Business
5a95c980410cf7000162e497,2018-02-27T21:11:23+0000,https://www.nytimes.com/2018/02/27/business/economy/raises-jobs.html,Business
5a95af2e410cf7000162e44d,2018-02-27T19:19:06+0000,https://www.nytimes.com/2018/02/27/business/dealbook/comcast-disney-fox.html,Business
5a95a8cf410cf7000162e43b,2018-02-27T18:51:54+0000,https://www.nytimes.com/2018/02/27/realestate/commercial/new-york-real-estate.html,Business
5a9592cb410cf7000162e3fe,2018-02-27T17:17:53+0000,https://www.nytimes.com/2018/02/27/business/craft-breweries-local-economy.html,Business
5a958ea9410cf7000162e3ea,2018-02-27T17:00:14+0000,https://www.nytimes.com/2018/02/27/technology/future-cameras-ai-brains.html,Business
5a956ebf410cf7000162e383,2018-02-27T14:44:10+0000,https://www.nytimes.com/2018/02/27/technology/personaltech/monitor-cellular-data.html,Business
5a955d6c410cf7000162e34d,2018-02-27T13:30:14+0000,https://www.nytimes.com/2018/02/27/business/economy/fed-chair-powell-touts-economy-continuity-in-public-debut.html,Business
5a954d22410cf7000162e314,2018-02-27T12:20:43+0000,https://www.nytimes.com/2018/02/27/business/dealbook/comcast-fox-sky.html,Business
5a953a55410cf7000162e2e0,2018-02-27T11:00:31+0000,https://www.nytimes.com/2018/02/27/business/media/hollywood-diversity.html,Business
5a951235410cf7000162e272,2018-02-27T08:09:19+0000,https://www.nytimes.com/2018/02/27/business/dealbook/comcast-sky.html,Business
5a951038410cf7000162e26f,2018-02-27T08:00:49+0000,https://www.nytimes.com/2018/02/27/business/italy-economy-election.html,Business
5a94b831410cf7000162e1ce,2018-02-27T01:46:34+0000,https://www.nytimes.com/2018/02/26/technology/driverless-cars-california-rules.html,Business
5a94ac09410cf7000162e1b8,2018-02-27T00:53:22+0000,https://www.nytimes.com/2018/02/26/business/economy/labor-board.html,Business
5a94a391410cf7000162e1a3,2018-02-27T00:17:16+0000,https://www.nytimes.com/2018/02/26/business/media/weinstein-company-bankruptcy.html,Business
5a94943f410cf7000162e17b,2018-02-26T23:11:53+0000,https://www.nytimes.com/2018/02/26/business/tax-cuts-share-buybacks-corporate.html,Business
5a9481ef410cf7000162e13b,2018-02-26T21:53:45+0000,https://www.nytimes.com/2018/02/26/business/you-might-be-a-gun-owner-even-if-you-dont-possess-a-weapon.html,Business
5a945580410cf7000162e0fb,2018-02-26T18:44:11+0000,https://www.nytimes.com/2018/02/26/business/china-deals-anbang-takeover.html,Business
5a943269410cf7000162e08c,2018-02-26T16:14:29+0000,https://www.nytimes.com/2018/02/26/business/dealbook/ups-tnt-eu.html,Business
5a9427df410cf7000162e05b,2018-02-26T15:29:30+0000,https://www.nytimes.com/2018/02/26/technology/personaltech/wireless-or-wired-chromebook-printing.html,Business
5a940c79410cf7000162e012,2018-02-26T13:32:33+0000,https://www.nytimes.com/2018/02/26/business/dealbook/warren-buffett-berkshire-hathaway.html,Business
5a939870410cf7000162def5,2018-02-26T05:17:32+0000,https://www.nytimes.com/2018/02/26/business/weinstein-bankruptcy-deal.html,Business
5a936cb0410cf7000162deb6,2018-02-26T02:10:50+0000,https://www.nytimes.com/2018/02/25/business/nafta-talks-and-powells-first-testimony-as-fed-chairman.html,Business
5a93641c410cf7000162deac,2018-02-26T01:34:11+0000,https://www.nytimes.com/2018/02/25/business/gun-show-tampa-parkland.html,Business
5a9362b0410cf7000162deaa,2018-02-26T01:28:11+0000,https://www.nytimes.com/2018/02/25/business/energy-environment/saudi-oil-world.html,Business
5a9356f1410cf7000162de9a,2018-02-26T00:38:02+0000,https://www.nytimes.com/2018/02/25/business/trump-trade-sanctions-aimed-at-china-could-ensnare-canada.html,Business
5a93546d410cf7000162de96,2018-02-26T00:27:20+0000,https://www.nytimes.com/2018/02/25/business/media/wooing-millennials-with-exotic-experiences-that-arent-too-costly.html,Business
5a934f1d410cf7000162de8a,2018-02-26T00:04:40+0000,https://www.nytimes.com/2018/02/25/us/politics/peter-navarro-trade.html,Business
5a93446f410cf7000162de7e,2018-02-25T23:19:05+0000,https://www.nytimes.com/2018/02/25/business/cryptocurrency-women-blockchain-bros.html,Business
5a9322ef410cf7000162de4e,2018-02-25T20:56:09+0000,https://www.nytimes.com/2018/02/25/business/media/hulu-puts-up-a-fight-against-netflix-amazon-and-apple.html,Business
5a93161c410cf7000162de36,2018-02-25T20:01:26+0000,https://www.nytimes.com/2018/02/25/technology/smartphones-mental-health.html,Business
5a931469410cf7000162de33,2018-02-25T19:54:11+0000,https://www.nytimes.com/2018/02/25/business/economy/labor-court-conservatives.html,Business
5a91d86f410cf7000162dcb1,2018-02-24T21:26:02+0000,https://www.nytimes.com/2018/02/24/business/nra-companies-boycott.html,Business
5a91c390410cf7000162dc9e,2018-02-24T19:57:00+0000,https://www.nytimes.com/2018/02/24/business/volkswagen-settles-emissions-lawsuit-in-us.html,Business
5a918796410cf7000162dc33,2018-02-24T15:41:06+0000,https://www.nytimes.com/2018/02/24/business/dealbook/buffetts-annual-letter-berkshire.html,Business
5a90b235410cf7000162db24,2018-02-24T00:30:40+0000,https://www.nytimes.com/2018/02/23/technology/trolls-step-ahead-facebook-youtube-florida-shooting.html,Business
5a90b15d410cf7000162db21,2018-02-24T00:27:04+0000,https://www.nytimes.com/2018/02/23/business/nra-boycott.html,Business
5a90a586410cf7000162db0e,2018-02-23T23:36:31+0000,https://www.nytimes.com/interactive/2018/02/23/business/how-to-fill-out-1040-form.html,Business
5a90a38b410cf7000162db09,2018-02-23T23:28:04+0000,https://www.nytimes.com/2018/02/23/us/politics/federal-reserve-interest-rate-increase.html,Business
5a909c3b410cf7000162daf9,2018-02-23T22:56:53+0000,https://www.nytimes.com/2018/02/23/business/trump-infrastructure-economy.html,Business
5a909ad9410cf7000162daf1,2018-02-23T22:51:00+0000,https://www.nytimes.com/2018/02/23/business/walmart-mattress.html,Business
5a9094c9410cf7000162dae3,2018-02-23T22:25:09+0000,https://www.nytimes.com/2018/02/23/technology/dropbox-files-for-ipo-and-other-unicorns-are-watching.html,Business
5a908e62410cf7000162daca,2018-02-23T21:57:46+0000,https://www.nytimes.com/2018/02/23/business/daimler-chinese.html,Business
5a907933410cf7000162da97,2018-02-23T20:27:26+0000,https://www.nytimes.com/2018/02/23/business/dealbook/review-we-the-corporations.html,Business
5a906b2f410cf7000162da6a,2018-02-23T19:27:36+0000,https://www.nytimes.com/2018/02/23/business/china-trade-washington.html,Business
5a905974410cf7000162da2e,2018-02-23T18:11:58+0000,https://www.nytimes.com/2018/02/23/your-money/addiction-recovery-executives.html,Business
5a905016410cf7000162da0e,2018-02-23T17:31:59+0000,https://www.nytimes.com/2018/02/23/business/what-is-anbang-a-primer-on-chinas-fallen-deal-maker.html,Business
5a904ed1410cf7000162da0b,2018-02-23T17:26:36+0000,https://www.nytimes.com/2018/02/23/business/anbang-china-xi-deals.html,Business
5a904d78410cf7000162da03,2018-02-23T17:20:51+0000,https://www.nytimes.com/2018/02/23/business/citigroup-credit-card-refunds.html,Business
5a904bc1410cf7000162d9fb,2018-02-23T17:13:32+0000,https://www.nytimes.com/2018/02/23/your-money/income-tax-scam-tips.html,Business
5a90472c410cf7000162d9eb,2018-02-23T16:53:59+0000,https://www.nytimes.com/2018/02/23/business/abraaj-arif-naqvi.html,Business
5a904563410cf7000162d9e3,2018-02-23T16:46:22+0000,https://www.nytimes.com/2018/02/23/your-money/financial-documents-you-should-keep.html,Business
5a901e83410cf7000162d93b,2018-02-23T14:00:30+0000,https://www.nytimes.com/2018/02/23/technology/personaltech/organizing-pictures-with-words.html,Business
5a901e73410cf7000162d93a,2018-02-23T14:00:11+0000,https://www.nytimes.com/2018/02/23/technology/dai-and-jacks-week-in-tech-dont-trust-the-internet.html,Business
5a90173c410cf7000162d923,2018-02-23T13:29:20+0000,https://www.nytimes.com/2018/02/23/business/dealbook/business-gun-control.html,Business
5a8fe675410cf7000162d887,2018-02-23T10:01:07+0000,https://www.nytimes.com/2018/02/23/upshot/why-markets-have-gotten-so-jumpy.html,Business
5a8fddc2410cf7000162d856,2018-02-23T09:24:12+0000,https://www.nytimes.com/2018/02/23/technology/china-microchips-cfius-xcerra.html,Business
5a8fca2d410cf7000162d82c,2018-02-23T08:00:39+0000,https://www.nytimes.com/2018/02/23/business/economy/black-unemployment.html,Business
5a8f7bb3410cf7000162d78b,2018-02-23T02:25:50+0000,https://www.nytimes.com/2018/02/22/business/china-anbang-waldorf-astoria.html,Business
5a8f6587410cf7000162d767,2018-02-23T00:51:15+0000,https://www.nytimes.com/2018/02/22/business/takata-airbags-settlement.html,Business
5a8f5ffe410cf7000162d75e,2018-02-23T00:27:38+0000,https://www.nytimes.com/2018/02/22/business/media/cpac-news-media-attacks.html,Business
5a8f4082410cf7000162d70f,2018-02-22T22:13:17+0000,https://www.nytimes.com/2018/02/22/business/nra-visa-card.html,Business
5a8f2b3a410cf7000162d6d9,2018-02-22T20:42:28+0000,https://www.nytimes.com/2018/02/22/business/toys-r-us-stores.html,Business
5a8f2448410cf7000162d6ca,2018-02-22T20:12:51+0000,https://www.nytimes.com/2018/02/22/business/car-sunroof-safety.html,Business
5a8f11d1410cf7000162d69d,2018-02-22T18:54:01+0000,https://www.nytimes.com/2018/02/22/business/media/dana-loesch-nra-cpac.html,Business
5a8f0e70410cf7000162d698,2018-02-22T18:39:38+0000,https://www.nytimes.com/2018/02/22/business/college-endowments.html,Business
5a8f0b2e410cf7000162d68d,2018-02-22T18:25:42+0000,https://www.nytimes.com/2018/02/22/business/media/michelle-wolf-white-house-correspondents-dinner.html,Business
5a8ee596410cf7000162d5ff,2018-02-22T15:45:20+0000,https://www.nytimes.com/2018/02/22/business/media/margaret-brennan-face-the-nation.html,Business
5a8ede31410cf7000162d5e2,2018-02-22T15:13:48+0000,https://www.nytimes.com/2018/02/22/business/fosun-lanvin.html,Business
5a8ecd1c410cf7000162d59a,2018-02-22T14:00:55+0000,https://www.nytimes.com/2018/02/22/technology/personaltech/web-page-translation.html,Business
5a8eb979410cf7000162d561,2018-02-22T12:37:07+0000,https://www.nytimes.com/2018/02/22/business/dealbook/whistleblower-supreme-court-sec.html,Business
5a8ea418410cf7000162d524,2018-02-22T11:05:55+0000,https://www.nytimes.com/2018/02/22/world/europe/greece-bribery-novartis-investigation.html,Business
5a8e9890410cf7000162d4fd,2018-02-22T10:16:43+0000,https://www.nytimes.com/2018/02/22/business/uk-centrica-british-gas-jobs.html,Business
5a8e94c6410cf7000162d4e6,2018-02-22T10:00:34+0000,https://www.nytimes.com/2018/02/22/business/nursing-home-eviction-regulators.html,Business
5a8e9471410cf7000162d4e2,2018-02-22T09:59:08+0000,https://www.nytimes.com/2018/02/22/business/nursing-home-eviction-rights.html,Business
5a8e040b410cf7000162d3a5,2018-02-21T23:43:01+0000,https://www.nytimes.com/2018/02/21/business/media/youtube-conspiracy-video-parkland.html,Business
5a8df9f8410cf7000162d38f,2018-02-21T23:00:03+0000,https://www.nytimes.com/2018/02/21/admin/trucking-pollution-study.html,Business
5a8ded35410cf7000162d365,2018-02-21T22:05:36+0000,https://www.nytimes.com/2018/02/21/business/ford-raj-nair-misconduct.html,Business
5a8deaa4410cf7000162d363,2018-02-21T21:54:40+0000,https://www.nytimes.com/2018/02/21/business/dealbook/broadcom-qualcomm-nxp-bid.html,Business
5a8dcb06410cf7000162d2fd,2018-02-21T19:39:46+0000,https://www.nytimes.com/2018/02/21/business/media/npr-michael-oreskes.html,Business
5a8dc601410cf7000162d2f1,2018-02-21T19:18:19+0000,https://www.nytimes.com/2018/02/21/business/economy/fed-economy.html,Business
5a8dba74410cf7000162d2cb,2018-02-21T18:29:01+0000,https://www.nytimes.com/2018/02/21/technology/personaltech/limiting-influence-tech.html,Business
5a8dacda410cf7000162d2aa,2018-02-21T17:31:02+0000,https://www.nytimes.com/2018/02/21/business/media/the-atlantic-plans-a-hiring-spree.html,Business
5a8d9f4c410cf7000162d281,2018-02-21T16:33:11+0000,https://www.nytimes.com/2018/02/21/your-money/feeling-the-urge-to-spend-stop-ponder-and-let-it-pass.html,Business
5a8d8bf9410cf7000162d243,2018-02-21T15:10:44+0000,https://www.nytimes.com/2018/02/21/technology/personaltech/smart-things-dumb-stuff.html,Business
5a8d7b78410cf7000162d200,2018-02-21T14:00:19+0000,https://www.nytimes.com/2018/02/21/technology/personaltech/digital-signing-.html,Business
5a8d68cc410cf7000162d1b8,2018-02-21T12:40:36+0000,https://www.nytimes.com/2018/02/21/business/dealbook/skadden-mueller-manafort.html,Business
5a8d548a410cf7000162d194,2018-02-21T11:14:13+0000,https://www.nytimes.com/2018/02/21/business/economy/uk-jobless-rate-wages.html,Business
5a8d4362410cf7000162d152,2018-02-21T10:01:01+0000,https://www.nytimes.com/2018/02/21/technology/amazon-alexa-world.html,Business
5a8ccb8a410cf7000162d065,2018-02-21T01:29:41+0000,https://www.nytimes.com/2018/02/20/business/media/parkland-shooting-media-conspiracy.html,Business
5a8cb6a2410cf7000162d03a,2018-02-21T00:00:27+0000,https://www.nytimes.com/2018/02/20/technology/artificial-intelligence-risks.html,Business
5a8c925f410cf7000162cfdd,2018-02-20T21:25:46+0000,https://www.nytimes.com/2018/02/20/business/dealbook/facebook-russia-questions.html,Business
5a8c8377410cf7000162cfae,2018-02-20T20:22:09+0000,https://www.nytimes.com/2018/02/20/technology/att-loses-bid-to-obtain-white-house-call-logs.html,Business
5a8c52ac410cf7000162cf24,2018-02-20T16:53:59+0000,https://www.nytimes.com/2018/02/20/realestate/commercial/recent-commercial-real-estate-transactions.html,Business
5a8c4a89410cf7000162cf06,2018-02-20T16:19:15+0000,https://www.nytimes.com/2018/02/20/business/philadelphia-commercial-real-estate.html,Business
5a8c389c410cf7000162cec1,2018-02-20T15:02:42+0000,https://www.nytimes.com/2018/02/20/business/economy/recession-safety-net.html,Business
5a8c3417410cf7000162ceb1,2018-02-20T14:43:25+0000,https://www.nytimes.com/2018/02/20/business/dealbook/qualcomm-nxp-broadcom.html,Business
5a8c29fc410cf7000162ce87,2018-02-20T14:00:19+0000,https://www.nytimes.com/2018/02/20/technology/personaltech/adding-ports-laptop.html,Business
5a8c1da1410cf7000162ce66,2018-02-20T13:07:37+0000,https://www.nytimes.com/2018/02/20/business/walmart-fourth-quarter-results.html,Business
5a8c1750410cf7000162ce51,2018-02-20T12:40:34+0000,https://www.nytimes.com/2018/02/20/business/dealbook/banks-gun-rules.html,Business
5a8c1713410cf7000162ce50,2018-02-20T12:39:38+0000,https://www.nytimes.com/2018/02/20/business/dealbook/albertsons-rite-aid.html,Business
5a8b7561410cf7000162ccf2,2018-02-20T01:09:39+0000,https://www.nytimes.com/2018/02/19/technology/russian-bots-school-shooting.html,Business
5a8b7355410cf7000162ccee,2018-02-20T01:00:57+0000,https://www.nytimes.com/2018/02/19/business/banks-gun-sales.html,Business
5a8b7328410cf7000162cced,2018-02-20T01:00:15+0000,https://www.nytimes.com/2018/02/19/business/media/fox-news-streaming.html,Business
5a8b44e6410cf7000162ccad,2018-02-19T21:42:54+0000,https://www.nytimes.com/2018/02/19/technology/russia-facebook-trump.html,Business
5a8b2f98410cf7000162cc8a,2018-02-19T20:11:59+0000,https://www.nytimes.com/2018/02/19/business/economy/tax-overhaul-survey.html,Business
5a8b1154410cf7000162cc5d,2018-02-19T18:02:51+0000,https://www.nytimes.com/2018/02/19/technology/ai-researchers-desks-boss.html,Business
